vocabulary size: 7551
n tunes: 18184
n train tunes: 17288.0
n validation tunes: 896.0
390/1620 (epoch 0.722) train_loss=583.17034912 time/batch=19.41s
391/1620 (epoch 0.724) train_loss=382.10250854 time/batch=13.26s
392/1620 (epoch 0.726) train_loss=361.10943604 time/batch=12.46s
393/1620 (epoch 0.727) train_loss=390.17028809 time/batch=13.37s
394/1620 (epoch 0.729) train_loss=414.47378540 time/batch=14.21s
395/1620 (epoch 0.731) train_loss=283.95410156 time/batch=9.96s
396/1620 (epoch 0.733) train_loss=397.88305664 time/batch=13.65s
397/1620 (epoch 0.735) train_loss=277.39956665 time/batch=9.60s
398/1620 (epoch 0.737) train_loss=342.89822388 time/batch=12.17s
399/1620 (epoch 0.739) train_loss=282.13198853 time/batch=10.32s
400/1620 (epoch 0.740) train_loss=213.39201355 time/batch=7.66s
401/1620 (epoch 0.742) train_loss=470.68682861 time/batch=15.33s
402/1620 (epoch 0.744) train_loss=365.28860474 time/batch=12.56s
403/1620 (epoch 0.746) train_loss=358.32501221 time/batch=12.49s
404/1620 (epoch 0.748) train_loss=498.61654663 time/batch=16.93s
405/1620 (epoch 0.750) train_loss=455.93524170 time/batch=15.63s
406/1620 (epoch 0.752) train_loss=510.32449341 time/batch=16.73s
407/1620 (epoch 0.753) train_loss=286.55273438 time/batch=10.50s
408/1620 (epoch 0.755) train_loss=535.01116943 time/batch=17.74s
409/1620 (epoch 0.757) train_loss=465.03454590 time/batch=15.80s
410/1620 (epoch 0.759) train_loss=440.69219971 time/batch=15.22s
411/1620 (epoch 0.761) train_loss=273.19686890 time/batch=9.68s
412/1620 (epoch 0.763) train_loss=536.19787598 time/batch=17.95s
413/1620 (epoch 0.764) train_loss=570.12133789 time/batch=11.88s
414/1620 (epoch 0.766) train_loss=331.92810059 time/batch=11.62s
415/1620 (epoch 0.768) train_loss=281.81497192 time/batch=9.82s
416/1620 (epoch 0.770) train_loss=531.12231445 time/batch=17.93s
417/1620 (epoch 0.772) train_loss=327.04464722 time/batch=11.61s
418/1620 (epoch 0.774) train_loss=477.63919067 time/batch=16.42s
419/1620 (epoch 0.776) train_loss=303.60656738 time/batch=10.76s
420/1620 (epoch 0.777) train_loss=484.97930908 time/batch=14.65s
421/1620 (epoch 0.779) train_loss=434.12561035 time/batch=6.15s
422/1620 (epoch 0.781) train_loss=327.38153076 time/batch=5.10s
423/1620 (epoch 0.783) train_loss=352.07919312 time/batch=5.97s
424/1620 (epoch 0.785) train_loss=419.06939697 time/batch=17.34s
425/1620 (epoch 0.787) train_loss=322.06158447 time/batch=11.28s
426/1620 (epoch 0.789) train_loss=373.82653809 time/batch=13.30s
427/1620 (epoch 0.790) train_loss=350.88854980 time/batch=12.53s
428/1620 (epoch 0.792) train_loss=506.97042847 time/batch=17.39s
429/1620 (epoch 0.794) train_loss=533.46569824 time/batch=17.75s
430/1620 (epoch 0.796) train_loss=528.79821777 time/batch=17.82s
431/1620 (epoch 0.798) train_loss=354.59545898 time/batch=12.59s
432/1620 (epoch 0.800) train_loss=378.24005127 time/batch=13.33s
433/1620 (epoch 0.801) train_loss=311.93655396 time/batch=11.22s
434/1620 (epoch 0.803) train_loss=287.74014282 time/batch=10.24s
435/1620 (epoch 0.805) train_loss=321.53063965 time/batch=11.59s
436/1620 (epoch 0.807) train_loss=464.15643311 time/batch=16.37s
437/1620 (epoch 0.809) train_loss=421.87655640 time/batch=14.52s
438/1620 (epoch 0.811) train_loss=335.62280273 time/batch=11.77s
439/1620 (epoch 0.813) train_loss=273.06973267 time/batch=10.11s
440/1620 (epoch 0.814) train_loss=409.34878540 time/batch=14.19s
441/1620 (epoch 0.816) train_loss=314.63583374 time/batch=11.09s
442/1620 (epoch 0.818) train_loss=295.32385254 time/batch=10.93s
443/1620 (epoch 0.820) train_loss=333.31298828 time/batch=11.94s
444/1620 (epoch 0.822) train_loss=317.68795776 time/batch=11.78s
445/1620 (epoch 0.824) train_loss=328.22229004 time/batch=11.96s
446/1620 (epoch 0.826) train_loss=380.03921509 time/batch=12.88s
447/1620 (epoch 0.827) train_loss=970.85968018 time/batch=15.60s
448/1620 (epoch 0.829) train_loss=316.21405029 time/batch=10.33s
449/1620 (epoch 0.831) train_loss=384.61676025 time/batch=13.41s
450/1620 (epoch 0.833) train_loss=291.35687256 time/batch=10.63s
451/1620 (epoch 0.835) train_loss=429.85803223 time/batch=15.40s
452/1620 (epoch 0.837) train_loss=582.59149170 time/batch=19.90s
453/1620 (epoch 0.839) train_loss=289.73419189 time/batch=10.13s
454/1620 (epoch 0.840) train_loss=277.21304321 time/batch=9.84s
455/1620 (epoch 0.842) train_loss=271.61047363 time/batch=10.43s
456/1620 (epoch 0.844) train_loss=472.64724731 time/batch=16.09s
457/1620 (epoch 0.846) train_loss=521.58508301 time/batch=18.18s
458/1620 (epoch 0.848) train_loss=409.69873047 time/batch=14.30s
459/1620 (epoch 0.850) train_loss=417.62570190 time/batch=14.83s
460/1620 (epoch 0.851) train_loss=379.83422852 time/batch=13.27s
461/1620 (epoch 0.853) train_loss=404.73565674 time/batch=14.22s
462/1620 (epoch 0.855) train_loss=306.45495605 time/batch=11.09s
463/1620 (epoch 0.857) train_loss=382.06680298 time/batch=13.38s
464/1620 (epoch 0.859) train_loss=573.09954834 time/batch=20.29s
465/1620 (epoch 0.861) train_loss=387.04345703 time/batch=13.77s
466/1620 (epoch 0.863) train_loss=343.36187744 time/batch=12.34s
467/1620 (epoch 0.864) train_loss=332.73855591 time/batch=12.29s
468/1620 (epoch 0.866) train_loss=319.64505005 time/batch=11.84s
469/1620 (epoch 0.868) train_loss=407.88000488 time/batch=14.90s
470/1620 (epoch 0.870) train_loss=300.94647217 time/batch=10.58s
471/1620 (epoch 0.872) train_loss=296.78610229 time/batch=10.72s
472/1620 (epoch 0.874) train_loss=329.70077515 time/batch=11.99s
473/1620 (epoch 0.876) train_loss=360.42700195 time/batch=12.99s
474/1620 (epoch 0.877) train_loss=302.71737671 time/batch=11.05s
475/1620 (epoch 0.879) train_loss=335.65637207 time/batch=11.64s
476/1620 (epoch 0.881) train_loss=386.29748535 time/batch=13.86s
477/1620 (epoch 0.883) train_loss=390.80059814 time/batch=13.90s
478/1620 (epoch 0.885) train_loss=436.36859131 time/batch=15.04s
479/1620 (epoch 0.887) train_loss=333.82165527 time/batch=11.90s
480/1620 (epoch 0.888) train_loss=389.63159180 time/batch=13.79s
481/1620 (epoch 0.890) train_loss=478.20944214 time/batch=16.48s
482/1620 (epoch 0.892) train_loss=318.49789429 time/batch=11.48s
483/1620 (epoch 0.894) train_loss=352.62588501 time/batch=12.82s
484/1620 (epoch 0.896) train_loss=522.22686768 time/batch=17.56s
485/1620 (epoch 0.898) train_loss=328.80944824 time/batch=11.79s
486/1620 (epoch 0.900) train_loss=399.15905762 time/batch=14.28s
487/1620 (epoch 0.901) train_loss=334.54141235 time/batch=12.19s
488/1620 (epoch 0.903) train_loss=343.74533081 time/batch=12.17s
489/1620 (epoch 0.905) train_loss=408.23352051 time/batch=14.07s
490/1620 (epoch 0.907) train_loss=313.23538208 time/batch=11.02s
491/1620 (epoch 0.909) train_loss=360.09802246 time/batch=12.93s
492/1620 (epoch 0.911) train_loss=457.06893921 time/batch=15.96s
493/1620 (epoch 0.913) train_loss=326.98123169 time/batch=11.22s
494/1620 (epoch 0.914) train_loss=336.38409424 time/batch=12.07s
495/1620 (epoch 0.916) train_loss=328.80044556 time/batch=11.54s
496/1620 (epoch 0.918) train_loss=485.35537720 time/batch=16.69s
497/1620 (epoch 0.920) train_loss=344.32373047 time/batch=11.94s
498/1620 (epoch 0.922) train_loss=513.52008057 time/batch=17.31s
499/1620 (epoch 0.924) train_loss=313.07235718 time/batch=11.23s
Validating
    loss:	428.420174

500/1620 (epoch 0.925) train_loss=441.49600220 time/batch=276.98s
501/1620 (epoch 0.927) train_loss=367.44805908 time/batch=12.92s
502/1620 (epoch 0.929) train_loss=379.51306152 time/batch=13.51s
503/1620 (epoch 0.931) train_loss=484.60278320 time/batch=16.65s
504/1620 (epoch 0.933) train_loss=396.74945068 time/batch=13.84s
505/1620 (epoch 0.935) train_loss=324.08770752 time/batch=11.55s
506/1620 (epoch 0.937) train_loss=481.31466675 time/batch=16.62s
507/1620 (epoch 0.938) train_loss=506.51370239 time/batch=17.60s
508/1620 (epoch 0.940) train_loss=378.84323120 time/batch=13.57s
509/1620 (epoch 0.942) train_loss=361.14624023 time/batch=13.03s
510/1620 (epoch 0.944) train_loss=323.35385132 time/batch=11.86s
511/1620 (epoch 0.946) train_loss=359.30279541 time/batch=12.54s
512/1620 (epoch 0.948) train_loss=291.62506104 time/batch=10.90s
513/1620 (epoch 0.950) train_loss=474.04537964 time/batch=17.00s
514/1620 (epoch 0.951) train_loss=318.35800171 time/batch=11.61s
515/1620 (epoch 0.953) train_loss=316.73593140 time/batch=12.04s
516/1620 (epoch 0.955) train_loss=335.62225342 time/batch=12.07s
517/1620 (epoch 0.957) train_loss=347.87420654 time/batch=12.35s
518/1620 (epoch 0.959) train_loss=344.63433838 time/batch=12.04s
519/1620 (epoch 0.961) train_loss=391.32226562 time/batch=13.99s
520/1620 (epoch 0.963) train_loss=325.43643188 time/batch=11.87s
521/1620 (epoch 0.964) train_loss=398.38336182 time/batch=14.39s
522/1620 (epoch 0.966) train_loss=349.03707886 time/batch=12.53s
523/1620 (epoch 0.968) train_loss=330.45281982 time/batch=12.15s
524/1620 (epoch 0.970) train_loss=299.38485718 time/batch=11.06s
525/1620 (epoch 0.972) train_loss=336.61578369 time/batch=12.47s
526/1620 (epoch 0.974) train_loss=334.89074707 time/batch=12.04s
527/1620 (epoch 0.975) train_loss=317.66583252 time/batch=11.45s
528/1620 (epoch 0.977) train_loss=374.77029419 time/batch=14.08s
529/1620 (epoch 0.979) train_loss=443.55691528 time/batch=15.63s
530/1620 (epoch 0.981) train_loss=318.41390991 time/batch=11.92s
531/1620 (epoch 0.983) train_loss=314.07180786 time/batch=11.50s
532/1620 (epoch 0.985) train_loss=454.63528442 time/batch=15.60s
533/1620 (epoch 0.987) train_loss=356.16687012 time/batch=12.82s
534/1620 (epoch 0.988) train_loss=498.25708008 time/batch=17.18s
535/1620 (epoch 0.990) train_loss=307.39184570 time/batch=11.97s
536/1620 (epoch 0.992) train_loss=434.86349487 time/batch=16.73s
537/1620 (epoch 0.994) train_loss=345.66870117 time/batch=12.17s
538/1620 (epoch 0.996) train_loss=335.26138306 time/batch=12.37s
539/1620 (epoch 0.998) train_loss=348.63516235 time/batch=12.25s
540/1620 (epoch 1.000) train_loss=333.55075073 time/batch=12.21s
  saved to metadata/configSample--20241224-150636.pkl
541/1620 (epoch 1.001) train_loss=870.44116211 time/batch=31.45s
542/1620 (epoch 1.003) train_loss=684.95141602 time/batch=22.55s
543/1620 (epoch 1.005) train_loss=293.72262573 time/batch=10.19s
544/1620 (epoch 1.007) train_loss=332.75509644 time/batch=12.08s
545/1620 (epoch 1.009) train_loss=189.79403687 time/batch=6.65s
546/1620 (epoch 1.011) train_loss=1081.95690918 time/batch=35.57s
547/1620 (epoch 1.012) train_loss=540.78747559 time/batch=18.05s
548/1620 (epoch 1.014) train_loss=1853.75781250 time/batch=67.48s
549/1620 (epoch 1.016) train_loss=1186.72473145 time/batch=40.33s
550/1620 (epoch 1.018) train_loss=833.30731201 time/batch=27.74s
551/1620 (epoch 1.020) train_loss=765.67169189 time/batch=25.84s
552/1620 (epoch 1.022) train_loss=409.99856567 time/batch=14.28s
553/1620 (epoch 1.024) train_loss=683.18829346 time/batch=22.01s
554/1620 (epoch 1.025) train_loss=1089.82800293 time/batch=37.57s
555/1620 (epoch 1.027) train_loss=1334.45568848 time/batch=45.73s
556/1620 (epoch 1.029) train_loss=809.71832275 time/batch=27.33s
557/1620 (epoch 1.031) train_loss=805.37176514 time/batch=27.52s
558/1620 (epoch 1.033) train_loss=642.10668945 time/batch=22.13s
559/1620 (epoch 1.035) train_loss=428.61627197 time/batch=14.79s
560/1620 (epoch 1.037) train_loss=527.31304932 time/batch=18.26s
561/1620 (epoch 1.038) train_loss=910.02600098 time/batch=30.81s
562/1620 (epoch 1.040) train_loss=259.97393799 time/batch=9.05s
563/1620 (epoch 1.042) train_loss=132.96792603 time/batch=5.39s
564/1620 (epoch 1.044) train_loss=1081.95446777 time/batch=38.44s
565/1620 (epoch 1.046) train_loss=263.48452759 time/batch=9.36s
566/1620 (epoch 1.048) train_loss=557.49884033 time/batch=19.15s
567/1620 (epoch 1.050) train_loss=326.81390381 time/batch=11.86s
568/1620 (epoch 1.051) train_loss=1413.51586914 time/batch=50.54s
569/1620 (epoch 1.053) train_loss=387.49691772 time/batch=13.57s
570/1620 (epoch 1.055) train_loss=991.64825439 time/batch=103.70s
571/1620 (epoch 1.057) train_loss=404.48883057 time/batch=45.88s
572/1620 (epoch 1.059) train_loss=248.27647400 time/batch=9.27s
573/1620 (epoch 1.061) train_loss=795.08221436 time/batch=25.83s
574/1620 (epoch 1.062) train_loss=993.52832031 time/batch=33.04s
575/1620 (epoch 1.064) train_loss=910.19805908 time/batch=30.16s
576/1620 (epoch 1.066) train_loss=561.30065918 time/batch=19.10s
577/1620 (epoch 1.068) train_loss=882.18713379 time/batch=104.56s
578/1620 (epoch 1.070) train_loss=651.39776611 time/batch=89.12s
579/1620 (epoch 1.072) train_loss=288.19662476 time/batch=10.54s
580/1620 (epoch 1.074) train_loss=517.81793213 time/batch=17.51s
581/1620 (epoch 1.075) train_loss=1797.45056152 time/batch=86.30s
582/1620 (epoch 1.077) train_loss=280.50506592 time/batch=10.08s
583/1620 (epoch 1.079) train_loss=1463.33435059 time/batch=197.57s
584/1620 (epoch 1.081) train_loss=228.56324768 time/batch=8.52s
585/1620 (epoch 1.083) train_loss=507.04544067 time/batch=17.45s
586/1620 (epoch 1.085) train_loss=397.53884888 time/batch=14.12s
587/1620 (epoch 1.087) train_loss=211.92794800 time/batch=7.79s
588/1620 (epoch 1.088) train_loss=18.59963989 time/batch=0.71s
589/1620 (epoch 1.090) train_loss=837.22442627 time/batch=28.16s
590/1620 (epoch 1.092) train_loss=208.42095947 time/batch=7.63s
591/1620 (epoch 1.094) train_loss=390.41027832 time/batch=13.84s
592/1620 (epoch 1.096) train_loss=727.27429199 time/batch=24.68s
593/1620 (epoch 1.098) train_loss=209.07649231 time/batch=7.34s
594/1620 (epoch 1.099) train_loss=1049.62854004 time/batch=40.92s
595/1620 (epoch 1.101) train_loss=772.96105957 time/batch=26.32s
596/1620 (epoch 1.103) train_loss=521.51177979 time/batch=18.17s
597/1620 (epoch 1.105) train_loss=606.64117432 time/batch=20.35s
598/1620 (epoch 1.107) train_loss=350.79513550 time/batch=12.61s
599/1620 (epoch 1.109) train_loss=586.65344238 time/batch=19.92s
600/1620 (epoch 1.111) train_loss=296.70004272 time/batch=10.66s
601/1620 (epoch 1.112) train_loss=694.85583496 time/batch=23.75s
602/1620 (epoch 1.114) train_loss=382.92233276 time/batch=13.41s
603/1620 (epoch 1.116) train_loss=549.92034912 time/batch=18.59s
604/1620 (epoch 1.118) train_loss=239.45677185 time/batch=8.53s
605/1620 (epoch 1.120) train_loss=993.64538574 time/batch=33.20s
606/1620 (epoch 1.122) train_loss=481.28439331 time/batch=16.81s
607/1620 (epoch 1.124) train_loss=302.40652466 time/batch=10.76s
608/1620 (epoch 1.125) train_loss=756.26190186 time/batch=25.03s
609/1620 (epoch 1.127) train_loss=1032.51281738 time/batch=41.46s
610/1620 (epoch 1.129) train_loss=489.32397461 time/batch=16.70s
611/1620 (epoch 1.131) train_loss=347.18203735 time/batch=12.38s
612/1620 (epoch 1.133) train_loss=332.08038330 time/batch=12.24s
613/1620 (epoch 1.135) train_loss=588.81878662 time/batch=20.27s
614/1620 (epoch 1.137) train_loss=723.77478027 time/batch=24.28s
615/1620 (epoch 1.138) train_loss=479.94036865 time/batch=17.05s
616/1620 (epoch 1.140) train_loss=590.28015137 time/batch=20.15s
617/1620 (epoch 1.142) train_loss=185.76107788 time/batch=6.70s
618/1620 (epoch 1.144) train_loss=603.51281738 time/batch=20.17s
619/1620 (epoch 1.146) train_loss=213.76290894 time/batch=7.74s
620/1620 (epoch 1.148) train_loss=705.55560303 time/batch=24.00s
621/1620 (epoch 1.149) train_loss=384.71017456 time/batch=13.65s
622/1620 (epoch 1.151) train_loss=406.91363525 time/batch=14.36s
623/1620 (epoch 1.153) train_loss=239.63154602 time/batch=9.04s
624/1620 (epoch 1.155) train_loss=252.07174683 time/batch=9.46s
625/1620 (epoch 1.157) train_loss=602.63537598 time/batch=20.78s
626/1620 (epoch 1.159) train_loss=58.47306442 time/batch=4.19s
627/1620 (epoch 1.161) train_loss=423.66357422 time/batch=14.48s
628/1620 (epoch 1.162) train_loss=304.95779419 time/batch=10.98s
629/1620 (epoch 1.164) train_loss=195.14759827 time/batch=7.46s
630/1620 (epoch 1.166) train_loss=935.31506348 time/batch=31.66s
631/1620 (epoch 1.168) train_loss=426.73876953 time/batch=14.98s
632/1620 (epoch 1.170) train_loss=603.74108887 time/batch=20.84s
633/1620 (epoch 1.172) train_loss=560.19494629 time/batch=18.97s
634/1620 (epoch 1.174) train_loss=676.15374756 time/batch=22.97s
635/1620 (epoch 1.175) train_loss=491.19180298 time/batch=16.98s
636/1620 (epoch 1.177) train_loss=377.57894897 time/batch=214.61s
637/1620 (epoch 1.179) train_loss=343.64816284 time/batch=12.44s
638/1620 (epoch 1.181) train_loss=439.68887329 time/batch=15.77s
639/1620 (epoch 1.183) train_loss=684.50341797 time/batch=23.20s
640/1620 (epoch 1.185) train_loss=313.35861206 time/batch=11.46s
641/1620 (epoch 1.186) train_loss=339.60354614 time/batch=41.82s
642/1620 (epoch 1.188) train_loss=592.28802490 time/batch=20.28s
643/1620 (epoch 1.190) train_loss=686.88226318 time/batch=24.18s
644/1620 (epoch 1.192) train_loss=787.82800293 time/batch=27.19s
645/1620 (epoch 1.194) train_loss=243.71789551 time/batch=8.79s
646/1620 (epoch 1.196) train_loss=518.06658936 time/batch=18.49s
647/1620 (epoch 1.198) train_loss=117.88169861 time/batch=5.72s
648/1620 (epoch 1.199) train_loss=869.14331055 time/batch=30.48s
649/1620 (epoch 1.201) train_loss=563.34851074 time/batch=18.47s
650/1620 (epoch 1.203) train_loss=755.65258789 time/batch=25.39s
651/1620 (epoch 1.205) train_loss=855.96527100 time/batch=29.35s
652/1620 (epoch 1.207) train_loss=413.99612427 time/batch=14.84s
653/1620 (epoch 1.209) train_loss=344.31756592 time/batch=12.44s
654/1620 (epoch 1.211) train_loss=569.50561523 time/batch=20.07s
655/1620 (epoch 1.212) train_loss=224.16729736 time/batch=8.10s
656/1620 (epoch 1.214) train_loss=573.92950439 time/batch=19.67s
657/1620 (epoch 1.216) train_loss=117.02446747 time/batch=6.32s
658/1620 (epoch 1.218) train_loss=701.62854004 time/batch=24.21s
659/1620 (epoch 1.220) train_loss=321.75311279 time/batch=11.40s
660/1620 (epoch 1.222) train_loss=306.42257690 time/batch=11.22s
661/1620 (epoch 1.224) train_loss=299.85427856 time/batch=11.24s
662/1620 (epoch 1.225) train_loss=308.08895874 time/batch=11.40s
663/1620 (epoch 1.227) train_loss=861.11071777 time/batch=30.48s
664/1620 (epoch 1.229) train_loss=240.53016663 time/batch=8.60s
665/1620 (epoch 1.231) train_loss=817.82336426 time/batch=28.72s
666/1620 (epoch 1.233) train_loss=306.93685913 time/batch=10.83s
667/1620 (epoch 1.235) train_loss=446.61477661 time/batch=15.81s
668/1620 (epoch 1.236) train_loss=186.03021240 time/batch=6.91s
669/1620 (epoch 1.238) train_loss=313.58990479 time/batch=11.26s
670/1620 (epoch 1.240) train_loss=654.24060059 time/batch=22.33s
671/1620 (epoch 1.242) train_loss=741.54833984 time/batch=52.78s
672/1620 (epoch 1.244) train_loss=245.38578796 time/batch=9.27s
673/1620 (epoch 1.246) train_loss=390.39257812 time/batch=14.06s
674/1620 (epoch 1.248) train_loss=527.82629395 time/batch=17.51s
675/1620 (epoch 1.249) train_loss=591.43475342 time/batch=20.58s
676/1620 (epoch 1.251) train_loss=666.51934814 time/batch=222.54s
677/1620 (epoch 1.253) train_loss=675.13043213 time/batch=22.82s
678/1620 (epoch 1.255) train_loss=396.55453491 time/batch=13.95s
679/1620 (epoch 1.257) train_loss=336.96813965 time/batch=12.16s
680/1620 (epoch 1.259) train_loss=586.70465088 time/batch=19.97s
681/1620 (epoch 1.261) train_loss=563.10168457 time/batch=19.45s
682/1620 (epoch 1.262) train_loss=638.80914307 time/batch=21.30s
683/1620 (epoch 1.264) train_loss=348.94891357 time/batch=12.39s
684/1620 (epoch 1.266) train_loss=282.70568848 time/batch=10.56s
685/1620 (epoch 1.268) train_loss=413.23580933 time/batch=15.33s
686/1620 (epoch 1.270) train_loss=417.46224976 time/batch=14.95s
687/1620 (epoch 1.272) train_loss=444.75399780 time/batch=15.38s
688/1620 (epoch 1.273) train_loss=125.95969391 time/batch=6.53s
689/1620 (epoch 1.275) train_loss=802.82415771 time/batch=27.00s
690/1620 (epoch 1.277) train_loss=627.74377441 time/batch=21.05s
691/1620 (epoch 1.279) train_loss=575.87188721 time/batch=19.82s
692/1620 (epoch 1.281) train_loss=332.24182129 time/batch=12.19s
693/1620 (epoch 1.283) train_loss=431.88009644 time/batch=15.86s
694/1620 (epoch 1.285) train_loss=615.25897217 time/batch=21.20s
695/1620 (epoch 1.286) train_loss=423.73645020 time/batch=15.28s
696/1620 (epoch 1.288) train_loss=399.89508057 time/batch=14.63s
697/1620 (epoch 1.290) train_loss=262.51245117 time/batch=9.83s
698/1620 (epoch 1.292) train_loss=277.71597290 time/batch=10.52s
699/1620 (epoch 1.294) train_loss=242.56300354 time/batch=9.70s
700/1620 (epoch 1.296) train_loss=634.49694824 time/batch=22.05s
701/1620 (epoch 1.298) train_loss=238.85993958 time/batch=8.63s
702/1620 (epoch 1.299) train_loss=610.94165039 time/batch=21.59s
703/1620 (epoch 1.301) train_loss=613.34167480 time/batch=21.70s
704/1620 (epoch 1.303) train_loss=393.35534668 time/batch=14.08s
705/1620 (epoch 1.305) train_loss=551.30963135 time/batch=19.27s
706/1620 (epoch 1.307) train_loss=416.17819214 time/batch=15.14s
707/1620 (epoch 1.309) train_loss=236.87567139 time/batch=8.46s
708/1620 (epoch 1.311) train_loss=639.38494873 time/batch=21.34s
709/1620 (epoch 1.312) train_loss=841.12506104 time/batch=30.76s
710/1620 (epoch 1.314) train_loss=355.28521729 time/batch=5.25s
711/1620 (epoch 1.316) train_loss=465.55990601 time/batch=7.29s
712/1620 (epoch 1.318) train_loss=285.79452515 time/batch=10.75s
713/1620 (epoch 1.320) train_loss=737.71899414 time/batch=24.71s
714/1620 (epoch 1.322) train_loss=509.39752197 time/batch=17.25s
715/1620 (epoch 1.323) train_loss=195.30601501 time/batch=7.63s
716/1620 (epoch 1.325) train_loss=165.45632935 time/batch=6.80s
717/1620 (epoch 1.327) train_loss=483.41604614 time/batch=17.42s
718/1620 (epoch 1.329) train_loss=428.28045654 time/batch=15.94s
719/1620 (epoch 1.331) train_loss=550.09741211 time/batch=19.71s
720/1620 (epoch 1.333) train_loss=321.31881714 time/batch=11.81s
721/1620 (epoch 1.335) train_loss=410.76925659 time/batch=14.71s
722/1620 (epoch 1.336) train_loss=203.35984802 time/batch=8.15s
723/1620 (epoch 1.338) train_loss=657.28320312 time/batch=23.14s
724/1620 (epoch 1.340) train_loss=306.63052368 time/batch=11.32s
725/1620 (epoch 1.342) train_loss=699.60540771 time/batch=24.57s
726/1620 (epoch 1.344) train_loss=647.63372803 time/batch=22.06s
727/1620 (epoch 1.346) train_loss=424.44274902 time/batch=14.69s
728/1620 (epoch 1.348) train_loss=494.02404785 time/batch=17.74s
729/1620 (epoch 1.349) train_loss=248.80064392 time/batch=9.83s
730/1620 (epoch 1.351) train_loss=181.90956116 time/batch=7.62s
731/1620 (epoch 1.353) train_loss=630.19158936 time/batch=21.74s
732/1620 (epoch 1.355) train_loss=671.48083496 time/batch=23.28s
733/1620 (epoch 1.357) train_loss=463.36929321 time/batch=16.29s
734/1620 (epoch 1.359) train_loss=477.94107056 time/batch=17.08s
735/1620 (epoch 1.360) train_loss=673.90240479 time/batch=23.55s
736/1620 (epoch 1.362) train_loss=180.81051636 time/batch=7.25s
737/1620 (epoch 1.364) train_loss=263.43759155 time/batch=10.68s
738/1620 (epoch 1.366) train_loss=555.91571045 time/batch=19.87s
739/1620 (epoch 1.368) train_loss=394.60836792 time/batch=14.97s
740/1620 (epoch 1.370) train_loss=220.79325867 time/batch=9.31s
741/1620 (epoch 1.372) train_loss=173.53898621 time/batch=7.35s
742/1620 (epoch 1.373) train_loss=341.98330688 time/batch=13.11s
743/1620 (epoch 1.375) train_loss=514.57580566 time/batch=18.94s
744/1620 (epoch 1.377) train_loss=492.88580322 time/batch=17.84s
745/1620 (epoch 1.379) train_loss=640.49645996 time/batch=20.89s
746/1620 (epoch 1.381) train_loss=328.03750610 time/batch=11.78s
747/1620 (epoch 1.383) train_loss=274.07489014 time/batch=10.73s
748/1620 (epoch 1.385) train_loss=253.34223938 time/batch=10.29s
749/1620 (epoch 1.386) train_loss=199.20643616 time/batch=8.45s
750/1620 (epoch 1.388) train_loss=507.65914917 time/batch=18.59s
751/1620 (epoch 1.390) train_loss=635.33203125 time/batch=21.81s
752/1620 (epoch 1.392) train_loss=436.61804199 time/batch=16.27s
753/1620 (epoch 1.394) train_loss=182.46142578 time/batch=7.84s
754/1620 (epoch 1.396) train_loss=474.69549561 time/batch=17.42s
755/1620 (epoch 1.398) train_loss=202.20536804 time/batch=8.72s
756/1620 (epoch 1.399) train_loss=612.33020020 time/batch=21.54s
757/1620 (epoch 1.401) train_loss=470.98516846 time/batch=17.56s
758/1620 (epoch 1.403) train_loss=637.36065674 time/batch=22.87s
759/1620 (epoch 1.405) train_loss=329.38989258 time/batch=12.29s
760/1620 (epoch 1.407) train_loss=345.71939087 time/batch=13.27s
761/1620 (epoch 1.409) train_loss=504.09020996 time/batch=18.50s
762/1620 (epoch 1.410) train_loss=188.92248535 time/batch=7.73s
763/1620 (epoch 1.412) train_loss=231.42829895 time/batch=9.34s
764/1620 (epoch 1.414) train_loss=615.25994873 time/batch=21.91s
765/1620 (epoch 1.416) train_loss=305.40475464 time/batch=11.32s
766/1620 (epoch 1.418) train_loss=530.09643555 time/batch=18.91s
767/1620 (epoch 1.420) train_loss=241.81076050 time/batch=9.42s
768/1620 (epoch 1.422) train_loss=611.19250488 time/batch=22.17s
769/1620 (epoch 1.423) train_loss=444.54415894 time/batch=16.35s
770/1620 (epoch 1.425) train_loss=351.13882446 time/batch=13.95s
771/1620 (epoch 1.427) train_loss=724.31420898 time/batch=26.10s
772/1620 (epoch 1.429) train_loss=640.46954346 time/batch=20.65s
773/1620 (epoch 1.431) train_loss=291.88568115 time/batch=11.24s
774/1620 (epoch 1.433) train_loss=333.15872192 time/batch=12.87s
775/1620 (epoch 1.435) train_loss=198.37925720 time/batch=8.18s
776/1620 (epoch 1.436) train_loss=654.66131592 time/batch=23.65s
777/1620 (epoch 1.438) train_loss=231.25743103 time/batch=9.62s
778/1620 (epoch 1.440) train_loss=258.33969116 time/batch=10.60s
779/1620 (epoch 1.442) train_loss=385.29840088 time/batch=14.86s
780/1620 (epoch 1.444) train_loss=289.35995483 time/batch=11.69s
781/1620 (epoch 1.446) train_loss=270.95297241 time/batch=14.42s
782/1620 (epoch 1.447) train_loss=412.58322144 time/batch=15.63s
783/1620 (epoch 1.449) train_loss=630.77459717 time/batch=23.84s
784/1620 (epoch 1.451) train_loss=273.30371094 time/batch=10.65s
785/1620 (epoch 1.453) train_loss=398.24554443 time/batch=14.79s
786/1620 (epoch 1.455) train_loss=333.55398560 time/batch=12.18s
