vocabulary size: 159
n tunes: 9984
n train tunes: 9472.0
n validation tunes: 512.0
755/59200 (epoch 2.551) train_loss=438.66060257 time/batch=11.00s
756/59200 (epoch 2.554) train_loss=342.55963507 time/batch=9.42s
757/59200 (epoch 2.557) train_loss=127.07925949 time/batch=12.13s
758/59200 (epoch 2.561) train_loss=389.96835598 time/batch=9.97s
759/59200 (epoch 2.564) train_loss=348.64789022 time/batch=8.76s
760/59200 (epoch 2.568) train_loss=287.24775006 time/batch=7.67s
761/59200 (epoch 2.571) train_loss=480.69754601 time/batch=12.15s
762/59200 (epoch 2.574) train_loss=277.55290884 time/batch=7.17s
763/59200 (epoch 2.578) train_loss=377.36431166 time/batch=8.73s
764/59200 (epoch 2.581) train_loss=225.09744839 time/batch=5.32s
765/59200 (epoch 2.584) train_loss=310.84687828 time/batch=7.20s
766/59200 (epoch 2.588) train_loss=272.68873641 time/batch=6.27s
767/59200 (epoch 2.591) train_loss=299.25629035 time/batch=6.95s
768/59200 (epoch 2.595) train_loss=150.93722717 time/batch=4.03s
769/59200 (epoch 2.598) train_loss=363.48550559 time/batch=8.51s
770/59200 (epoch 2.601) train_loss=195.11756151 time/batch=4.65s
771/59200 (epoch 2.605) train_loss=266.39051894 time/batch=6.46s
772/59200 (epoch 2.608) train_loss=531.42332145 time/batch=12.11s
773/59200 (epoch 2.611) train_loss=433.66913413 time/batch=9.21s
774/59200 (epoch 2.615) train_loss=257.13717779 time/batch=6.15s
775/59200 (epoch 2.618) train_loss=599.96811502 time/batch=13.30s
776/59200 (epoch 2.622) train_loss=332.71648158 time/batch=7.36s
777/59200 (epoch 2.625) train_loss=299.15189769 time/batch=6.79s
778/59200 (epoch 2.628) train_loss=376.75599171 time/batch=8.43s
779/59200 (epoch 2.632) train_loss=475.11890342 time/batch=11.21s
780/59200 (epoch 2.635) train_loss=167.79481467 time/batch=4.41s
781/59200 (epoch 2.639) train_loss=271.18529139 time/batch=6.57s
782/59200 (epoch 2.642) train_loss=192.67577318 time/batch=4.88s
783/59200 (epoch 2.645) train_loss=290.24510038 time/batch=6.98s
784/59200 (epoch 2.649) train_loss=318.95115846 time/batch=7.42s
785/59200 (epoch 2.652) train_loss=369.58965037 time/batch=8.37s
786/59200 (epoch 2.655) train_loss=210.36091315 time/batch=5.02s
787/59200 (epoch 2.659) train_loss=374.76236662 time/batch=9.28s
788/59200 (epoch 2.662) train_loss=461.63679795 time/batch=12.56s
789/59200 (epoch 2.666) train_loss=543.38391882 time/batch=12.68s
790/59200 (epoch 2.669) train_loss=430.16915523 time/batch=9.84s
791/59200 (epoch 2.672) train_loss=204.10519313 time/batch=4.96s
792/59200 (epoch 2.676) train_loss=422.44233141 time/batch=9.76s
793/59200 (epoch 2.679) train_loss=218.08917441 time/batch=5.22s
794/59200 (epoch 2.682) train_loss=245.54740457 time/batch=5.74s
795/59200 (epoch 2.686) train_loss=251.83983027 time/batch=6.10s
796/59200 (epoch 2.689) train_loss=186.66625477 time/batch=5.08s
797/59200 (epoch 2.693) train_loss=406.89527723 time/batch=9.59s
798/59200 (epoch 2.696) train_loss=415.51531188 time/batch=9.90s
799/59200 (epoch 2.699) train_loss=144.17810928 time/batch=3.57s
800/59200 (epoch 2.703) train_loss=480.60649106 time/batch=11.66s
801/59200 (epoch 2.706) train_loss=330.24107070 time/batch=7.58s
802/59200 (epoch 2.709) train_loss=249.11548649 time/batch=6.08s
803/59200 (epoch 2.713) train_loss=294.89296922 time/batch=7.24s
804/59200 (epoch 2.716) train_loss=407.21575977 time/batch=9.93s
805/59200 (epoch 2.720) train_loss=382.60520328 time/batch=9.27s
806/59200 (epoch 2.723) train_loss=299.43160585 time/batch=7.24s
807/59200 (epoch 2.726) train_loss=381.76508071 time/batch=8.88s
808/59200 (epoch 2.730) train_loss=395.86642982 time/batch=9.41s
809/59200 (epoch 2.733) train_loss=203.79964245 time/batch=4.97s
810/59200 (epoch 2.736) train_loss=353.91692695 time/batch=8.19s
811/59200 (epoch 2.740) train_loss=229.38282411 time/batch=5.54s
812/59200 (epoch 2.743) train_loss=189.86605266 time/batch=5.24s
813/59200 (epoch 2.747) train_loss=242.04449158 time/batch=6.22s
814/59200 (epoch 2.750) train_loss=350.99353568 time/batch=8.40s
815/59200 (epoch 2.753) train_loss=362.52114771 time/batch=8.48s
816/59200 (epoch 2.757) train_loss=242.40653386 time/batch=6.02s
817/59200 (epoch 2.760) train_loss=272.38389496 time/batch=6.35s
818/59200 (epoch 2.764) train_loss=283.51915398 time/batch=6.34s
819/59200 (epoch 2.767) train_loss=212.54615194 time/batch=5.23s
820/59200 (epoch 2.770) train_loss=255.44835053 time/batch=6.22s
821/59200 (epoch 2.774) train_loss=133.93673634 time/batch=3.49s
822/59200 (epoch 2.777) train_loss=226.67579194 time/batch=5.78s
823/59200 (epoch 2.780) train_loss=551.60945207 time/batch=13.22s
824/59200 (epoch 2.784) train_loss=432.95151177 time/batch=10.08s
825/59200 (epoch 2.787) train_loss=290.64848638 time/batch=6.88s
826/59200 (epoch 2.791) train_loss=532.80920963 time/batch=12.56s
827/59200 (epoch 2.794) train_loss=357.42288771 time/batch=9.87s
828/59200 (epoch 2.797) train_loss=358.92995907 time/batch=7.46s
829/59200 (epoch 2.801) train_loss=276.76948953 time/batch=5.79s
830/59200 (epoch 2.804) train_loss=273.85434473 time/batch=6.36s
831/59200 (epoch 2.807) train_loss=304.47440715 time/batch=6.69s
832/59200 (epoch 2.811) train_loss=296.15897755 time/batch=6.48s
833/59200 (epoch 2.814) train_loss=297.95494165 time/batch=6.67s
834/59200 (epoch 2.818) train_loss=388.85747980 time/batch=8.33s
835/59200 (epoch 2.821) train_loss=327.50004984 time/batch=6.92s
836/59200 (epoch 2.824) train_loss=387.28752683 time/batch=8.59s
837/59200 (epoch 2.828) train_loss=325.11102593 time/batch=6.99s
838/59200 (epoch 2.831) train_loss=278.82792297 time/batch=6.28s
839/59200 (epoch 2.834) train_loss=219.14699670 time/batch=5.03s
840/59200 (epoch 2.838) train_loss=380.50229678 time/batch=8.46s
841/59200 (epoch 2.841) train_loss=304.46040549 time/batch=6.84s
842/59200 (epoch 2.845) train_loss=325.01940763 time/batch=7.09s
843/59200 (epoch 2.848) train_loss=377.07799629 time/batch=19.44s
844/59200 (epoch 2.851) train_loss=327.45945107 time/batch=8.44s
845/59200 (epoch 2.855) train_loss=390.77263329 time/batch=10.32s
846/59200 (epoch 2.858) train_loss=333.63083745 time/batch=8.44s
847/59200 (epoch 2.861) train_loss=293.00195982 time/batch=7.51s
848/59200 (epoch 2.865) train_loss=283.97191220 time/batch=8.13s
849/59200 (epoch 2.868) train_loss=347.78959801 time/batch=8.94s
850/59200 (epoch 2.872) train_loss=243.82637999 time/batch=6.80s
851/59200 (epoch 2.875) train_loss=390.79547634 time/batch=10.30s
852/59200 (epoch 2.878) train_loss=391.53138385 time/batch=10.14s
853/59200 (epoch 2.882) train_loss=319.13654983 time/batch=8.27s
854/59200 (epoch 2.885) train_loss=376.21037948 time/batch=10.92s
855/59200 (epoch 2.889) train_loss=202.64282143 time/batch=6.81s
856/59200 (epoch 2.892) train_loss=338.81930940 time/batch=9.33s
857/59200 (epoch 2.895) train_loss=260.71636176 time/batch=7.31s
858/59200 (epoch 2.899) train_loss=344.59925569 time/batch=8.50s
859/59200 (epoch 2.902) train_loss=437.46390639 time/batch=10.19s
860/59200 (epoch 2.905) train_loss=395.28546720 time/batch=9.92s
861/59200 (epoch 2.909) train_loss=266.95233700 time/batch=6.09s
862/59200 (epoch 2.912) train_loss=440.10459520 time/batch=10.04s
863/59200 (epoch 2.916) train_loss=290.40642919 time/batch=6.67s
864/59200 (epoch 2.919) train_loss=261.72648428 time/batch=6.41s
865/59200 (epoch 2.922) train_loss=265.71121377 time/batch=6.15s
866/59200 (epoch 2.926) train_loss=283.96066379 time/batch=6.61s
867/59200 (epoch 2.929) train_loss=359.30469073 time/batch=8.40s
868/59200 (epoch 2.932) train_loss=247.96066729 time/batch=6.14s
869/59200 (epoch 2.936) train_loss=346.70219928 time/batch=8.18s
870/59200 (epoch 2.939) train_loss=261.12139092 time/batch=6.27s
871/59200 (epoch 2.943) train_loss=187.36237465 time/batch=6.26s
872/59200 (epoch 2.946) train_loss=259.89225668 time/batch=6.25s
873/59200 (epoch 2.949) train_loss=261.41262289 time/batch=6.64s
874/59200 (epoch 2.953) train_loss=452.55563406 time/batch=9.91s
875/59200 (epoch 2.956) train_loss=266.69180383 time/batch=6.39s
876/59200 (epoch 2.959) train_loss=342.38011549 time/batch=8.22s
877/59200 (epoch 2.963) train_loss=383.39237652 time/batch=9.85s
878/59200 (epoch 2.966) train_loss=254.31842046 time/batch=6.18s
879/59200 (epoch 2.970) train_loss=253.90129427 time/batch=6.31s
880/59200 (epoch 2.973) train_loss=295.76162815 time/batch=7.56s
881/59200 (epoch 2.976) train_loss=338.14764245 time/batch=8.03s
882/59200 (epoch 2.980) train_loss=264.79367041 time/batch=8.18s
883/59200 (epoch 2.983) train_loss=351.66540948 time/batch=8.38s
884/59200 (epoch 2.986) train_loss=346.82308795 time/batch=8.20s
885/59200 (epoch 2.990) train_loss=348.16258281 time/batch=8.31s
886/59200 (epoch 2.993) train_loss=366.49291472 time/batch=8.14s
887/59200 (epoch 2.997) train_loss=358.41380043 time/batch=8.30s
888/59200 (epoch 3.000) train_loss=362.11407187 time/batch=8.24s
setting learning rate to 0.0009700
  saved to metadata/configSample-DutchIrishNobars-20250119-120858.pkl
889/59200 (epoch 3.003) train_loss=1139.93229784 time/batch=25.38s
890/59200 (epoch 3.007) train_loss=717.78681746 time/batch=15.52s
891/59200 (epoch 3.010) train_loss=666.49367761 time/batch=14.30s
892/59200 (epoch 3.014) train_loss=552.15007204 time/batch=11.98s
893/59200 (epoch 3.017) train_loss=1073.53394052 time/batch=22.34s
894/59200 (epoch 3.020) train_loss=1447.83464499 time/batch=30.67s
895/59200 (epoch 3.024) train_loss=731.33332672 time/batch=15.66s
896/59200 (epoch 3.027) train_loss=617.81366277 time/batch=13.33s
897/59200 (epoch 3.030) train_loss=597.62587562 time/batch=13.25s
898/59200 (epoch 3.034) train_loss=676.92813781 time/batch=14.57s
899/59200 (epoch 3.037) train_loss=884.78507472 time/batch=18.76s
Validating
    loss:	391.911585

900/59200 (epoch 3.041) train_loss=448.51503944 time/batch=127.63s
901/59200 (epoch 3.044) train_loss=1646.41715663 time/batch=42.33s
902/59200 (epoch 3.047) train_loss=451.51076739 time/batch=10.06s
903/59200 (epoch 3.051) train_loss=901.91600372 time/batch=19.91s
904/59200 (epoch 3.054) train_loss=156.57456832 time/batch=3.93s
905/59200 (epoch 3.057) train_loss=254.65922286 time/batch=6.17s
906/59200 (epoch 3.061) train_loss=2174.76078769 time/batch=68.99s
907/59200 (epoch 3.064) train_loss=652.91073802 time/batch=14.97s
908/59200 (epoch 3.068) train_loss=255.97743712 time/batch=6.21s
909/59200 (epoch 3.071) train_loss=590.45245986 time/batch=13.71s
910/59200 (epoch 3.074) train_loss=923.64281176 time/batch=21.56s
911/59200 (epoch 3.078) train_loss=403.81462126 time/batch=9.15s
912/59200 (epoch 3.081) train_loss=130.43120503 time/batch=3.17s
913/59200 (epoch 3.084) train_loss=522.28711867 time/batch=11.83s
914/59200 (epoch 3.088) train_loss=570.97042644 time/batch=12.64s
915/59200 (epoch 3.091) train_loss=361.00188275 time/batch=8.37s
916/59200 (epoch 3.095) train_loss=559.89885589 time/batch=13.24s
917/59200 (epoch 3.098) train_loss=249.13145614 time/batch=6.16s
918/59200 (epoch 3.101) train_loss=618.78409364 time/batch=15.26s
919/59200 (epoch 3.105) train_loss=665.51535713 time/batch=16.01s
920/59200 (epoch 3.108) train_loss=397.02593966 time/batch=9.20s
921/59200 (epoch 3.111) train_loss=464.18808877 time/batch=11.36s
922/59200 (epoch 3.115) train_loss=208.23473737 time/batch=5.36s
923/59200 (epoch 3.118) train_loss=267.58795571 time/batch=6.36s
924/59200 (epoch 3.122) train_loss=297.23808712 time/batch=7.01s
925/59200 (epoch 3.125) train_loss=745.42526026 time/batch=17.18s
926/59200 (epoch 3.128) train_loss=189.81493609 time/batch=4.67s
927/59200 (epoch 3.132) train_loss=350.39597306 time/batch=8.38s
928/59200 (epoch 3.135) train_loss=500.01048413 time/batch=11.69s
929/59200 (epoch 3.139) train_loss=693.18784744 time/batch=17.08s
930/59200 (epoch 3.142) train_loss=349.79047388 time/batch=8.13s
931/59200 (epoch 3.145) train_loss=326.96263360 time/batch=7.61s
932/59200 (epoch 3.149) train_loss=249.24297774 time/batch=6.22s
933/59200 (epoch 3.152) train_loss=253.01448514 time/batch=6.62s
934/59200 (epoch 3.155) train_loss=372.56300648 time/batch=8.97s
935/59200 (epoch 3.159) train_loss=507.04497691 time/batch=11.44s
936/59200 (epoch 3.162) train_loss=529.50476368 time/batch=12.42s
937/59200 (epoch 3.166) train_loss=304.30985038 time/batch=6.73s
938/59200 (epoch 3.169) train_loss=469.57450034 time/batch=10.94s
939/59200 (epoch 3.172) train_loss=124.63739794 time/batch=3.14s
940/59200 (epoch 3.176) train_loss=378.73791116 time/batch=9.16s
941/59200 (epoch 3.179) train_loss=269.81606710 time/batch=6.58s
942/59200 (epoch 3.182) train_loss=264.13801572 time/batch=6.50s
943/59200 (epoch 3.186) train_loss=790.18335090 time/batch=18.75s
944/59200 (epoch 3.189) train_loss=612.21889643 time/batch=14.07s
945/59200 (epoch 3.193) train_loss=364.81481115 time/batch=8.50s
946/59200 (epoch 3.196) train_loss=569.10537982 time/batch=13.17s
947/59200 (epoch 3.199) train_loss=337.04917223 time/batch=8.10s
948/59200 (epoch 3.203) train_loss=240.97055700 time/batch=6.03s
949/59200 (epoch 3.206) train_loss=351.22507129 time/batch=8.85s
950/59200 (epoch 3.209) train_loss=362.72019969 time/batch=12.91s
951/59200 (epoch 3.213) train_loss=763.65534667 time/batch=26.58s
952/59200 (epoch 3.216) train_loss=414.87187029 time/batch=14.25s
953/59200 (epoch 3.220) train_loss=434.36329386 time/batch=11.42s
954/59200 (epoch 3.223) train_loss=380.78436701 time/batch=8.70s
955/59200 (epoch 3.226) train_loss=450.01788505 time/batch=10.22s
956/59200 (epoch 3.230) train_loss=215.26149208 time/batch=5.05s
957/59200 (epoch 3.233) train_loss=411.49073977 time/batch=8.90s
958/59200 (epoch 3.236) train_loss=609.50901405 time/batch=12.73s
959/59200 (epoch 3.240) train_loss=402.45232375 time/batch=8.87s
960/59200 (epoch 3.243) train_loss=477.65342035 time/batch=10.35s
961/59200 (epoch 3.247) train_loss=118.86914754 time/batch=3.05s
962/59200 (epoch 3.250) train_loss=260.18636560 time/batch=6.57s
963/59200 (epoch 3.253) train_loss=107.49194489 time/batch=2.98s
964/59200 (epoch 3.257) train_loss=257.50969700 time/batch=6.25s
965/59200 (epoch 3.260) train_loss=256.71838318 time/batch=6.33s
966/59200 (epoch 3.264) train_loss=386.72380057 time/batch=13.15s
967/59200 (epoch 3.267) train_loss=322.08693873 time/batch=11.07s
968/59200 (epoch 3.270) train_loss=226.58086968 time/batch=8.09s
969/59200 (epoch 3.274) train_loss=220.88650480 time/batch=8.06s
970/59200 (epoch 3.277) train_loss=556.61430322 time/batch=18.29s
971/59200 (epoch 3.280) train_loss=250.73448360 time/batch=9.38s
972/59200 (epoch 3.284) train_loss=847.59091998 time/batch=31.07s
973/59200 (epoch 3.287) train_loss=341.25540703 time/batch=11.52s
974/59200 (epoch 3.291) train_loss=244.51994098 time/batch=8.37s
975/59200 (epoch 3.294) train_loss=533.83934509 time/batch=17.24s
976/59200 (epoch 3.297) train_loss=288.63696878 time/batch=10.09s
977/59200 (epoch 3.301) train_loss=372.42159195 time/batch=12.36s
978/59200 (epoch 3.304) train_loss=437.43026676 time/batch=9.45s
979/59200 (epoch 3.307) train_loss=165.88784227 time/batch=4.08s
980/59200 (epoch 3.311) train_loss=396.94039973 time/batch=8.96s
981/59200 (epoch 3.314) train_loss=239.39923655 time/batch=5.37s
982/59200 (epoch 3.318) train_loss=226.38848708 time/batch=5.17s
983/59200 (epoch 3.321) train_loss=374.00442808 time/batch=9.09s
984/59200 (epoch 3.324) train_loss=570.73494618 time/batch=13.79s
985/59200 (epoch 3.328) train_loss=177.81139296 time/batch=4.33s
986/59200 (epoch 3.331) train_loss=595.22642355 time/batch=13.43s
987/59200 (epoch 3.334) train_loss=417.43263819 time/batch=9.51s
988/59200 (epoch 3.338) train_loss=206.89586008 time/batch=4.88s
989/59200 (epoch 3.341) train_loss=193.29960722 time/batch=5.24s
990/59200 (epoch 3.345) train_loss=556.53542678 time/batch=12.22s
991/59200 (epoch 3.348) train_loss=405.77557792 time/batch=9.63s
992/59200 (epoch 3.351) train_loss=368.01403161 time/batch=8.60s
993/59200 (epoch 3.355) train_loss=127.03543163 time/batch=3.27s
994/59200 (epoch 3.358) train_loss=391.28384768 time/batch=8.97s
995/59200 (epoch 3.361) train_loss=133.79544214 time/batch=3.36s
996/59200 (epoch 3.365) train_loss=414.65896205 time/batch=9.41s
997/59200 (epoch 3.368) train_loss=346.52115159 time/batch=8.12s
998/59200 (epoch 3.372) train_loss=472.93768322 time/batch=10.64s
999/59200 (epoch 3.375) train_loss=209.79476249 time/batch=4.74s
1000/59200 (epoch 3.378) train_loss=233.56596876 time/batch=5.16s
1001/59200 (epoch 3.382) train_loss=530.68748620 time/batch=11.68s
1002/59200 (epoch 3.385) train_loss=693.73934099 time/batch=16.49s
1003/59200 (epoch 3.389) train_loss=478.40451876 time/batch=10.38s
1004/59200 (epoch 3.392) train_loss=377.39380797 time/batch=9.32s
1005/59200 (epoch 3.395) train_loss=151.01598775 time/batch=3.83s
1006/59200 (epoch 3.399) train_loss=256.32341186 time/batch=6.18s
1007/59200 (epoch 3.402) train_loss=119.71158006 time/batch=3.24s
1008/59200 (epoch 3.405) train_loss=490.03278302 time/batch=10.50s
1009/59200 (epoch 3.409) train_loss=495.10581881 time/batch=10.60s
1010/59200 (epoch 3.412) train_loss=439.78699251 time/batch=9.88s
1011/59200 (epoch 3.416) train_loss=227.71956848 time/batch=5.37s
1012/59200 (epoch 3.419) train_loss=367.73292808 time/batch=8.44s
1013/59200 (epoch 3.422) train_loss=271.75384071 time/batch=6.20s
1014/59200 (epoch 3.426) train_loss=196.51084176 time/batch=4.37s
1015/59200 (epoch 3.429) train_loss=160.14130277 time/batch=3.81s
1016/59200 (epoch 3.432) train_loss=381.97950580 time/batch=8.64s
1017/59200 (epoch 3.436) train_loss=400.54339640 time/batch=8.93s
1018/59200 (epoch 3.439) train_loss=532.33791119 time/batch=11.33s
1019/59200 (epoch 3.443) train_loss=552.74941173 time/batch=12.78s
1020/59200 (epoch 3.446) train_loss=256.37131726 time/batch=5.95s
1021/59200 (epoch 3.449) train_loss=370.43999734 time/batch=8.52s
1022/59200 (epoch 3.453) train_loss=216.97048044 time/batch=5.16s
1023/59200 (epoch 3.456) train_loss=172.21027846 time/batch=4.11s
1024/59200 (epoch 3.459) train_loss=498.00080671 time/batch=12.42s
1025/59200 (epoch 3.463) train_loss=553.99284753 time/batch=14.82s
1026/59200 (epoch 3.466) train_loss=195.45004555 time/batch=4.83s
1027/59200 (epoch 3.470) train_loss=299.35777066 time/batch=6.69s
1028/59200 (epoch 3.473) train_loss=218.93074538 time/batch=5.06s
1029/59200 (epoch 3.476) train_loss=350.33390636 time/batch=8.16s
1030/59200 (epoch 3.480) train_loss=360.06468804 time/batch=8.85s
1031/59200 (epoch 3.483) train_loss=188.59043929 time/batch=4.80s
1032/59200 (epoch 3.486) train_loss=231.79822001 time/batch=5.94s
1033/59200 (epoch 3.490) train_loss=282.99663275 time/batch=6.74s
1034/59200 (epoch 3.493) train_loss=483.03346776 time/batch=11.46s
1035/59200 (epoch 3.497) train_loss=257.42246170 time/batch=6.42s
1036/59200 (epoch 3.500) train_loss=153.95754613 time/batch=3.94s
1037/59200 (epoch 3.503) train_loss=257.66541064 time/batch=6.28s
1038/59200 (epoch 3.507) train_loss=144.07435163 time/batch=3.60s
1039/59200 (epoch 3.510) train_loss=268.45559500 time/batch=6.57s
1040/59200 (epoch 3.514) train_loss=277.26409530 time/batch=6.64s
1041/59200 (epoch 3.517) train_loss=234.97516738 time/batch=6.51s
1042/59200 (epoch 3.520) train_loss=181.56674682 time/batch=4.58s
1043/59200 (epoch 3.524) train_loss=254.36060181 time/batch=6.32s
1044/59200 (epoch 3.527) train_loss=222.28363411 time/batch=5.70s
1045/59200 (epoch 3.530) train_loss=190.74464796 time/batch=5.22s
1046/59200 (epoch 3.534) train_loss=334.50342006 time/batch=8.35s
1047/59200 (epoch 3.537) train_loss=272.17279021 time/batch=6.87s
1048/59200 (epoch 3.541) train_loss=139.34601312 time/batch=3.65s
1049/59200 (epoch 3.544) train_loss=306.77049674 time/batch=7.23s
Validating
    loss:	388.552685

1050/59200 (epoch 3.547) train_loss=429.67423399 time/batch=138.06s
1051/59200 (epoch 3.551) train_loss=357.42267908 time/batch=7.86s
1052/59200 (epoch 3.554) train_loss=275.83296828 time/batch=6.68s
1053/59200 (epoch 3.557) train_loss=129.83051061 time/batch=3.38s
1054/59200 (epoch 3.561) train_loss=279.00635132 time/batch=6.95s
1055/59200 (epoch 3.564) train_loss=131.76039559 time/batch=3.55s
1056/59200 (epoch 3.568) train_loss=133.04383309 time/batch=3.70s
1057/59200 (epoch 3.571) train_loss=188.16272852 time/batch=4.72s
1058/59200 (epoch 3.574) train_loss=199.91674955 time/batch=5.08s
1059/59200 (epoch 3.578) train_loss=339.96708021 time/batch=8.19s
1060/59200 (epoch 3.581) train_loss=474.66531440 time/batch=11.11s
1061/59200 (epoch 3.584) train_loss=406.12076554 time/batch=9.36s
1062/59200 (epoch 3.588) train_loss=148.59353190 time/batch=4.29s
1063/59200 (epoch 3.591) train_loss=391.71632760 time/batch=8.97s
1064/59200 (epoch 3.595) train_loss=319.58956570 time/batch=7.41s
1065/59200 (epoch 3.598) train_loss=325.30128921 time/batch=7.43s
1066/59200 (epoch 3.601) train_loss=273.89836171 time/batch=6.49s
1067/59200 (epoch 3.605) train_loss=235.93247369 time/batch=5.41s
1068/59200 (epoch 3.608) train_loss=397.93227262 time/batch=12.59s
1069/59200 (epoch 3.611) train_loss=322.87376627 time/batch=10.74s
1070/59200 (epoch 3.615) train_loss=348.56310016 time/batch=8.79s
1071/59200 (epoch 3.618) train_loss=432.19927144 time/batch=10.82s
1072/59200 (epoch 3.622) train_loss=227.18132990 time/batch=5.84s
1073/59200 (epoch 3.625) train_loss=238.99385205 time/batch=6.34s
1074/59200 (epoch 3.628) train_loss=370.21810682 time/batch=9.69s
1075/59200 (epoch 3.632) train_loss=272.75000007 time/batch=7.25s
1076/59200 (epoch 3.635) train_loss=176.71573886 time/batch=4.82s
1077/59200 (epoch 3.639) train_loss=257.61325003 time/batch=6.87s
1078/59200 (epoch 3.642) train_loss=493.83588907 time/batch=12.34s
1079/59200 (epoch 3.645) train_loss=416.11271257 time/batch=10.73s
1080/59200 (epoch 3.649) train_loss=489.40783148 time/batch=14.79s
1081/59200 (epoch 3.652) train_loss=375.23308052 time/batch=9.66s
1082/59200 (epoch 3.655) train_loss=167.88711048 time/batch=4.50s
1083/59200 (epoch 3.659) train_loss=414.74927054 time/batch=10.69s
1084/59200 (epoch 3.662) train_loss=340.37331036 time/batch=9.08s
1085/59200 (epoch 3.666) train_loss=324.87464799 time/batch=8.73s
1086/59200 (epoch 3.669) train_loss=200.32726460 time/batch=5.62s
1087/59200 (epoch 3.672) train_loss=232.84443577 time/batch=6.27s
1088/59200 (epoch 3.676) train_loss=419.08717334 time/batch=10.88s
1089/59200 (epoch 3.679) train_loss=205.88193219 time/batch=5.77s
1090/59200 (epoch 3.682) train_loss=254.60801551 time/batch=7.42s
1091/59200 (epoch 3.686) train_loss=367.41246552 time/batch=9.90s
1092/59200 (epoch 3.689) train_loss=245.94624544 time/batch=6.48s
1093/59200 (epoch 3.693) train_loss=171.12329965 time/batch=5.07s
1094/59200 (epoch 3.696) train_loss=184.83001416 time/batch=5.37s
1095/59200 (epoch 3.699) train_loss=398.07970332 time/batch=11.43s
1096/59200 (epoch 3.703) train_loss=266.18536590 time/batch=7.68s
1097/59200 (epoch 3.706) train_loss=248.80765972 time/batch=6.77s
1098/59200 (epoch 3.709) train_loss=225.56474329 time/batch=6.30s
1099/59200 (epoch 3.713) train_loss=351.00066270 time/batch=9.82s
1100/59200 (epoch 3.716) train_loss=440.87692595 time/batch=11.53s
1101/59200 (epoch 3.720) train_loss=281.91443972 time/batch=7.63s
1102/59200 (epoch 3.723) train_loss=174.91208064 time/batch=4.75s
1103/59200 (epoch 3.726) train_loss=252.74940235 time/batch=7.13s
1104/59200 (epoch 3.730) train_loss=320.49609585 time/batch=8.82s
1105/59200 (epoch 3.733) train_loss=295.53097399 time/batch=7.93s
1106/59200 (epoch 3.736) train_loss=326.85867858 time/batch=8.36s
1107/59200 (epoch 3.740) train_loss=275.69238080 time/batch=6.93s
1108/59200 (epoch 3.743) train_loss=162.75913761 time/batch=4.53s
1109/59200 (epoch 3.747) train_loss=337.89185724 time/batch=8.51s
1110/59200 (epoch 3.750) train_loss=400.56762527 time/batch=10.22s
1111/59200 (epoch 3.753) train_loss=172.04899330 time/batch=4.84s
1112/59200 (epoch 3.757) train_loss=155.05500441 time/batch=4.46s
1113/59200 (epoch 3.760) train_loss=228.36549580 time/batch=6.45s
1114/59200 (epoch 3.764) train_loss=149.60593347 time/batch=4.59s
1115/59200 (epoch 3.767) train_loss=415.75365706 time/batch=10.80s
1116/59200 (epoch 3.770) train_loss=349.08664365 time/batch=8.35s
1117/59200 (epoch 3.774) train_loss=308.07375595 time/batch=7.94s
1118/59200 (epoch 3.777) train_loss=386.80997959 time/batch=10.32s
1119/59200 (epoch 3.780) train_loss=307.68742282 time/batch=7.99s
1120/59200 (epoch 3.784) train_loss=354.07359627 time/batch=9.40s
1121/59200 (epoch 3.787) train_loss=361.59409960 time/batch=10.25s
1122/59200 (epoch 3.791) train_loss=169.23429349 time/batch=4.88s
1123/59200 (epoch 3.794) train_loss=272.05723202 time/batch=7.55s
1124/59200 (epoch 3.797) train_loss=266.99417197 time/batch=7.70s
1125/59200 (epoch 3.801) train_loss=191.66852788 time/batch=5.15s
1126/59200 (epoch 3.804) train_loss=333.93703739 time/batch=8.24s
1127/59200 (epoch 3.807) train_loss=336.86644489 time/batch=8.19s
1128/59200 (epoch 3.811) train_loss=299.37576622 time/batch=7.44s
1129/59200 (epoch 3.814) train_loss=359.20087868 time/batch=8.94s
1130/59200 (epoch 3.818) train_loss=293.21176427 time/batch=7.93s
1131/59200 (epoch 3.821) train_loss=238.41374308 time/batch=6.13s
1132/59200 (epoch 3.824) train_loss=316.52189508 time/batch=8.13s
1133/59200 (epoch 3.828) train_loss=410.71413602 time/batch=10.90s
1134/59200 (epoch 3.831) train_loss=300.59741619 time/batch=8.01s
1135/59200 (epoch 3.834) train_loss=312.08355086 time/batch=8.04s
1136/59200 (epoch 3.838) train_loss=375.29218349 time/batch=9.42s
1137/59200 (epoch 3.841) train_loss=356.59928502 time/batch=9.47s
1138/59200 (epoch 3.845) train_loss=309.79652606 time/batch=8.13s
1139/59200 (epoch 3.848) train_loss=264.12436687 time/batch=7.06s
1140/59200 (epoch 3.851) train_loss=341.96879388 time/batch=8.66s
1141/59200 (epoch 3.855) train_loss=264.06565877 time/batch=7.51s
1142/59200 (epoch 3.858) train_loss=244.52044274 time/batch=6.74s
1143/59200 (epoch 3.861) train_loss=341.53748752 time/batch=9.23s
1144/59200 (epoch 3.865) train_loss=247.14275088 time/batch=6.79s
1145/59200 (epoch 3.868) train_loss=215.04376019 time/batch=5.92s
1146/59200 (epoch 3.872) train_loss=248.10010749 time/batch=6.82s
